dim_0,mean,std,median,5.0%,95.0%
99,-0.004517448814091773,0.08242894226773764,-0.00801478483145322,-0.14025355728304534,0.12239645022402752
100,-0.002348652848262642,0.08459595722396901,-0.0015763291731521504,-0.1616883502008763,0.13001718142197383
101,-0.005649309728419642,0.09628948880732711,-0.005843941390543311,-0.17214329193331962,0.1622375627901347
102,-0.0003778277823939324,0.0816382477405842,0.00829493862759627,-0.13746780394191313,0.1170738031110974
103,-0.0011237964195704286,0.12980465866495958,-0.020108228820689383,-0.19667158515759253,0.2068132507996548
104,-0.007756516625923456,0.08643692241933615,-0.013231141411051202,-0.14872375115153416,0.13424257358326158
105,0.007722175507573287,0.09113862552087108,0.010857327465275329,-0.12722181232154212,0.17305838672640142
106,-0.0030306307957148164,0.10552158749809655,-0.008775006841278606,-0.16546077878415077,0.17814619927089118
107,-0.0041670361924395,0.08187576003117686,0.00021600963168309887,-0.14531654710508057,0.13791345802053395
108,0.017801626316181065,0.11296715469891323,0.02830119394558106,-0.16288779521962174,0.1928534199084158
109,-0.0036452308369273557,0.10187651261768105,0.012574227015672783,-0.17651654060743896,0.14139329068200132
110,-0.009232063771465014,0.08691965307078718,-0.006443036087681264,-0.15401127018160993,0.1281241222213118
111,-0.0005419079346049922,0.08667140916525447,0.008991210849307388,-0.13168085107091118,0.13591939062784214
112,0.0025642817513965234,0.08472947934766979,0.0022112827304481956,-0.1361059039274257,0.14891356766384523
113,0.0040807982062055674,0.09107790683798528,0.01809076400426153,-0.1462907443030543,0.1368973579263051
114,-0.012832839521379959,0.09092553415800934,-0.005117870576592482,-0.16070254162969408,0.14865689686542188
115,-0.006535981659681325,0.1384159332896002,-0.008506438856228071,-0.21441069018747244,0.18536947346705895
116,-0.0010763469262486949,0.08495219308867243,-0.0010830311884108775,-0.1429962058028161,0.13757951069671573
117,-0.0068531106979420175,0.09526775387547891,-0.012733056500637335,-0.14798498468585466,0.14661885293650023
118,0.019145912616494284,0.09807455169438177,0.02713920622360791,-0.14455899013438148,0.18998659357059175
119,0.0064358924793160134,0.09597294158379834,0.01261586291343993,-0.1502191793982663,0.15085181839588885
120,-0.004725366513168465,0.07947415936104603,-0.006806854587018529,-0.14832782101334754,0.12750899433535576
121,0.008747443343565335,0.09553522564473271,0.011030345531279455,-0.16551065308497662,0.16156501308341698
122,-0.0003436383500063157,0.08981964257033527,-0.0018699139227165255,-0.13632719787918426,0.1528703485346101
123,-0.007249859906169263,0.0783366379202862,-0.00600380971100191,-0.14755478427050514,0.11591852331748856
124,0.008886257074680473,0.08027464557883834,0.010489990788271324,-0.13190075559784328,0.14461303359531133
125,-0.0013843079229861283,0.10089136581901735,0.0030195473434273205,-0.1635069570571703,0.15264151052632743
126,-0.0009706587769231648,0.08780096949858271,-0.006670936727739092,-0.13724575494354158,0.14413182302992292
127,0.0021586261479668682,0.08777062447862145,0.003829411437988083,-0.15767884322678163,0.14106847716338322
128,0.0018773653133698966,0.09759311377431473,0.004251874173289015,-0.1536001189297337,0.15408452580244072
129,0.019872862273664933,0.11368606186478118,0.029789767927926727,-0.1611236480115408,0.20016423072869116
130,0.01349074181195227,0.09585612263219802,0.016459779576598117,-0.14259448945071357,0.1487446545601253
131,0.002357102558907653,0.08204412835928883,0.0017310221805990906,-0.13060877636970206,0.13332090731131563
132,0.010350300397841138,0.10614065213462841,0.015099139102924097,-0.15113122870688475,0.17976897900611838
133,-0.004649816451134078,0.09066556538799762,-0.006447044487050184,-0.16223564250994818,0.1429836160455281
134,-0.01823092358183255,0.11627046773432545,-0.024990533555158206,-0.17673408182782296,0.1791177113168978
135,-0.0004192945215202244,0.09816447288599618,-0.00123485275630975,-0.1536136581496441,0.16159142382773564
136,0.004659129515540484,0.12268238933942716,0.007477807700802307,-0.21063540544805714,0.18008014882853962
137,-0.0085101938411628,0.1100398396623765,-0.007853924833676492,-0.18221017211619717,0.15819797512611597
138,0.0047648074286908496,0.0862854588844376,0.00547012920843482,-0.13338772844645774,0.14605799235223077
139,-0.00947675068534259,0.08638891297519782,-0.014173180958926916,-0.14719978471233508,0.1431001400329789
140,0.008136503625365592,0.10105171515788981,0.008761136115537239,-0.1636456545500933,0.17292994000940196
141,0.0013942080394276576,0.0865276029869539,-0.009948694712691122,-0.1370140835115794,0.1534285813646489
142,0.0064950686577811105,0.10131806019204873,0.011349018925439084,-0.15550239868888066,0.18066814193693867
143,-0.0028298811620865085,0.08282464563706703,-0.005370056621726635,-0.1399406230613677,0.14140430674756235
144,-0.06072668905367734,0.15940615836528912,-0.11494663075467501,-0.2615806227044868,0.21408879265820996
145,0.0021882067562029746,0.08755058418463152,-0.006473469353614474,-0.13024665016492162,0.13609942111208792
146,-0.003329771235531384,0.08207911565899993,-0.004737573009014348,-0.13919582682707354,0.1275251493567083
147,-0.009449498920500033,0.08641772408560308,-0.010538813010238825,-0.14728014891720306,0.12463021031914108
148,-0.008148930147988318,0.10844331900723193,-0.008233355562554267,-0.17830679956759607,0.1589394656061694
149,0.012679283620020208,0.09380915196846785,0.007936816679371076,-0.13559601038518523,0.1709835395120523
150,-0.0016782869898012587,0.08624521637272621,-0.003296309250378407,-0.14213875223015335,0.1604656511201569
151,0.0276842841954462,0.14138093642697802,0.07983928790525466,-0.19377827262160902,0.19757380856881182
152,-0.0027303810888928896,0.09007333313062241,-0.00017337109623126034,-0.14614495830008356,0.13781792101833076
153,0.0033469111855484535,0.10947978881305832,0.007543486791224805,-0.16258439077155834,0.1763016817705637
154,-0.001166931255822489,0.09284564556569633,0.0029384156894186365,-0.15906279201603027,0.1314923681938658
155,-0.009433575121234914,0.08295794515829637,-0.01439099810613784,-0.13800375120808375,0.12960255931350773
156,-0.0004966411042963361,0.10302519408054467,-0.001341873717334108,-0.16825216528688736,0.1701468510801218
157,-0.02133178357482514,0.09813551802249892,-0.02750783162351239,-0.17564532242961137,0.14185118743147251
158,-0.003756273276750709,0.08830979768674173,-0.003277047518335992,-0.14820915363414663,0.16087074768218118
159,0.1830827640594385,0.05931510639543372,0.18101716586396574,0.08918610094046465,0.28786532458763364
160,0.04273846556441514,0.13219709128704873,0.08087539139988058,-0.19119657030063592,0.21465307257100172
161,-0.019579292881561763,0.1258545127640959,-0.028958761906547767,-0.20134476566787962,0.17719435427992608
162,-0.06856381778661748,0.15636448834546782,-0.13390242285699253,-0.2534469680680695,0.22090724738916678
163,-0.010765733346045813,0.13339751742419964,-0.007582685712960445,-0.2230147499536534,0.20247685939306703
164,0.002392065727972481,0.09091567015902578,-0.0017996690456615733,-0.15261405686641014,0.1417301212996423
165,0.0022651579291729732,0.09742313784884062,-0.0012575671411282738,-0.1440773496469198,0.15511851504618085
166,-0.0027101081262456144,0.08965783752050276,9.671263620813689e-05,-0.1644808851994116,0.13249921630022474
167,0.0016452548346369588,0.08322214775569571,-0.0045498459698305495,-0.12135060274557355,0.14360346028652013
168,-0.005138656704520643,0.10357864817673748,-0.008014302059356264,-0.17863778031558478,0.1768092704004214
169,-0.00038848697760286184,0.09339584403064802,-0.007311602971966999,-0.1688628477177076,0.15286659193766833
170,-0.1868731062421392,0.05861631693549024,-0.17930589804287414,-0.29158285210459417,-0.10441688165540725
171,-0.0016044058510176313,0.0760655563928807,-0.003021431464920593,-0.12963745525496603,0.12284877907009903
172,0.06211674786898397,0.1492447062681179,0.1155552026117943,-0.2170263805431411,0.2505978439230888
173,-0.11315691656841674,0.12591092442376195,-0.13916903991668272,-0.25987740647851904,0.1610390650692239
174,-0.0021147442449037106,0.09635114030898258,0.002719997477858619,-0.16422681758570015,0.14847732637362734
175,0.006503719309779369,0.09093264868577043,-0.0007104086551530713,-0.1361107301075382,0.15681018720978082
176,-0.1833809445868377,0.05590791519061014,-0.17982300300655193,-0.2807755735902463,-0.10746718990944658
177,0.004404210228712558,0.08885369578157822,0.007774682541762513,-0.13440606267721247,0.14557087393857027
178,0.0010598260053226191,0.11479978538201449,0.01151469013997711,-0.2079871313623919,0.17075039100262981
179,-0.013507993295140575,0.09347899727546483,-0.017312816910488957,-0.17128689595682767,0.14120293388512112
180,0.004214331148725259,0.10636073430148968,0.0032553391301585626,-0.16964037727957676,0.1657750884931373
181,-0.0011469644017241393,0.0856940229908362,-0.002055075105634197,-0.12474478095013446,0.15124482014680168
182,-0.009695193626283592,0.17237235271679466,-0.038821041488964564,-0.24353271327573303,0.22000778783644542
183,-0.34569346235263426,0.06021786407943295,-0.3436260978803454,-0.44543139271354487,-0.2542556684682029
184,-0.010109426711396911,0.11273799357268227,-0.018882915768468664,-0.18907087013727697,0.17092449584668912
185,0.2649276596223792,0.06045443274521997,0.2616701762920386,0.17239631874387024,0.3829993482823643
186,0.008605534526588273,0.09701976193984797,0.014630271079318422,-0.14178179659056556,0.1653632118488322
187,-0.004575193084654451,0.10715807894408837,-0.00044811706681298553,-0.1746980911602743,0.1604133111176141
188,0.0002509606454935019,0.08155058703550704,-0.002339775239858537,-0.13114053323211441,0.12458636682578231
189,0.2001935455115585,0.060099043102081806,0.2030487166132523,0.1078722570690519,0.3031885665218224
190,-0.006304077698282062,0.11955212240541999,-0.011768184298153128,-0.19342818971001466,0.1960567647299185
191,-0.02857214525482055,0.14070486471946123,-0.0630627148500714,-0.20448110528343094,0.20295902388541873
192,-0.006685374162952313,0.07978823703201762,-0.001151319951765058,-0.12795656132761216,0.11292070560120555
193,-0.0013406664034008049,0.10336784641990078,-0.0037035298959977995,-0.1637077156304004,0.17548408914318267
194,0.004385403709446887,0.09050297767586007,0.0026115429271206985,-0.13831436304553035,0.15158507347755845
195,0.000681914113211605,0.078932169886412,0.0045459145569240605,-0.1332102737301237,0.12912269309447919
196,-0.006527516247621672,0.09703066645512219,-0.010325100064428253,-0.16428329955617932,0.14926220114069505
197,0.006538752812625296,0.1086976906903976,-0.004862602583056458,-0.16023219710145664,0.19211429399591703
198,0.0005895773604864655,0.08339629830640927,-0.00027473284230575376,-0.1392578239481939,0.13033214440852744
199,-0.0022346988807237255,0.1227816173300271,0.012816271738947775,-0.19555383951498417,0.17251308169673887
200,-0.0017393157763883698,0.09578561142910053,0.0009481283592297694,-0.14934798667053772,0.15664306180381748
201,-0.010797532157560274,0.10025832182738234,-0.006337839407566817,-0.164093840589827,0.1438266341034798
202,0.007206866429917541,0.09201471041578807,0.010719757182195526,-0.13130719702575816,0.1591885450600835
203,-0.0022762904800607687,0.10059724660049697,-0.0012985124454841666,-0.16831700388755305,0.17143421105008508
204,-0.12616722997049715,0.13613439008343384,-0.16031005962350303,-0.27677672206274506,0.19630781442877882
205,0.07198371009884486,0.1419434425841655,0.12097562339778459,-0.17608210612875325,0.23874154025005878
206,0.19883145570223668,0.061506574048827825,0.19698707488042327,0.11007303709350769,0.30113244192587074
207,-0.0059917982452778575,0.10468831516851884,-0.012790725546441978,-0.170490426308998,0.1576217038354681
208,0.0026390224005987577,0.1324777369590399,0.014392669026464265,-0.18842138263999195,0.2039333595574676
209,0.0022752345223045157,0.09145278864078048,0.004943576586218728,-0.14289235668359337,0.1473195403915041
210,-0.0019033086289830992,0.09401241353688057,-0.010519879015939242,-0.15010852137747568,0.16178128356423224
211,0.011436482145440865,0.10116155061940667,0.01777609746859412,-0.16325094427321732,0.16733186986742285
212,0.0013448329247433325,0.08244245405179297,0.0006887046208237755,-0.13164594344068617,0.1390394431168348
213,0.010270829437519963,0.08856495931726993,0.019661824926664212,-0.13394784070727628,0.15464448033931805
214,-0.012539920863199851,0.09235187350505618,-0.013799823295113764,-0.16803005610936356,0.13780268121402645
215,0.005252407226826572,0.1097764600208955,0.003769686667310721,-0.16950352912778546,0.181753166943939
216,-0.0001761500868132311,0.11036798937070125,-0.00576183291560365,-0.16455023638842023,0.18607596322528847
217,0.0008653339752318608,0.07076381571549203,0.0015902537904081847,-0.10456889779017314,0.12577499677528237
218,-0.0032023219596141483,0.08539328600976644,0.0009797609933357317,-0.1528408508905469,0.13027706247447074
219,-0.001536936638364447,0.11623580125051963,-0.00807690325436167,-0.16707842018056024,0.18419211586594195
220,0.014810984223953343,0.10538017809204583,0.023077272537173767,-0.16437061445543164,0.16692998554718017
221,-0.011672136873194293,0.10407574130017419,-0.014638350141874104,-0.18129441920534164,0.17056548205055902
222,-0.0008167128040073589,0.07529461100066982,0.0037311588966432918,-0.12426920457280528,0.12502499943004428
223,0.0002025212243834916,0.08526264570175945,0.001309203797132314,-0.1513615835251394,0.13793299988960722
224,-0.04611833963078102,0.18420035577469257,-0.132279779132551,-0.2611719898285243,0.23029468476382395
225,-0.0005293150047968288,0.08349020482169409,0.0010057396977879419,-0.140903840125792,0.12260321788272513
226,-0.0019405722567600308,0.09775820656865004,-0.003299219396098759,-0.16275969190449383,0.14992762240144072
227,-0.0015096187827462742,0.09449981392829164,0.0022742292910004898,-0.1573523245060387,0.13607100454092116
228,-0.0055910440883454714,0.13187130420727824,-0.0009727910678918377,-0.20780136520476913,0.20669713454330532
229,0.004219826978016078,0.0955030167267554,0.003662096344801793,-0.13913159246065038,0.14784872620507925
230,-0.016649118537047966,0.09690832676584378,-0.022263706925182227,-0.1645558215159499,0.1391005025882964
231,0.0010046193066876345,0.08647527073162352,-0.004137914780613275,-0.14074605477942803,0.15675302072916897
232,-0.003776074846533135,0.09398857682160588,0.0018514476155020152,-0.1726578238046505,0.15329801517936414
233,-0.06726312258153666,0.16193244176247884,-0.12954752021554677,-0.25275738900567235,0.2352476618154512
234,0.021224944088171188,0.10002056260552178,0.03234461530154403,-0.134185094303262,0.15364978676823177
235,0.21683909518555158,0.060166609248775677,0.21600544509798122,0.1252537413753458,0.31829510503608516
236,-0.27300890447236353,0.05332596865389482,-0.2695265103985516,-0.3677811204203883,-0.19362246160070493
237,-0.061724229369425156,0.13891412381707716,-0.10821798504199896,-0.23376897552610687,0.20226423268697108
238,-0.003177650228805548,0.0820324543103145,-0.013264129174638858,-0.14611687779173146,0.13413256720953082
239,0.05882233362559863,0.16320208188773325,0.13080696821846557,-0.22141487069797883,0.24573828839084147
240,0.08863547128127676,0.13829686151454773,0.1332804142347187,-0.1798556919874982,0.2494069128897296
241,0.004805731072840113,0.1157038544897466,0.015254755333477072,-0.17508444971249434,0.18209901144862972
242,-0.004427381036794883,0.07909852723634395,-0.0006356691950827457,-0.12940306413097052,0.12573013661410623
243,-0.02925610131790831,0.10007506670333337,-0.0325991524992099,-0.17004731964069422,0.14064995523715362
244,0.019119010639326705,0.10705591343581189,0.03138465609533234,-0.16460868058176278,0.1737467089075908
245,0.27108875210098077,0.05693219703047901,0.2717409716613791,0.19089109815181515,0.3689804365144507
246,0.004391748338931783,0.12126686923677209,0.004472614368255221,-0.1853555128413444,0.18726093538921554
247,-0.04493342196501181,0.13361474475431606,-0.08493988378557651,-0.20993807359739564,0.2009983739710185
248,-0.006302957734950419,0.08837973865973144,-0.0018706701890837262,-0.13773906437522562,0.1333389101500487
249,-0.0007829799927703148,0.10990132625760828,0.0011317516684738592,-0.1593023927437139,0.17424990533184903
250,0.009228507080632935,0.08559031128259698,0.002370174772266082,-0.12092931618252001,0.15494439061149232
251,-0.0019401697344465097,0.0995783700314288,-0.0015295541705914668,-0.1555003583341104,0.17647192061038078
252,-0.0026705686764826563,0.09021451585330637,-0.0030066877737716415,-0.14214223898031975,0.14921647912654581
253,-0.020748220940705803,0.10934610490243754,-0.03586819051412106,-0.17539782482779712,0.16543172238748952
254,-0.004173750451248488,0.12435636574859826,-0.006583707916411417,-0.1965650559071408,0.20202210010766428
255,0.02139969506712905,0.1268526561002457,0.04366372170304399,-0.19474813128116558,0.20453044174493334
256,0.0045009170052331725,0.09775101711013136,0.0031985152593161825,-0.15138017055661096,0.15990751313219678
257,-0.010104791534760104,0.08677924305303418,-0.015404952554532277,-0.14460067979665325,0.14697810628768548
258,0.19783841962166107,0.06198665765558587,0.1880241310366835,0.11030356308009155,0.30753775778554626
259,-0.004105026733757151,0.10246269077062851,-0.002528865046434619,-0.16751830144735452,0.15576548659699688
260,-0.007045811025268543,0.08711559990217599,-0.0038801168636474538,-0.140510026322438,0.14154932454735078
261,0.014885868967775651,0.12137029469264708,0.020196316214999902,-0.188431947926757,0.19630718055607704
262,-0.01433447241439151,0.09273550218624839,-0.01824742724775539,-0.1617439990041072,0.1438479571943249
263,-0.004060516606281155,0.10736503868011879,0.010019034129741436,-0.17868917052032054,0.1521332950929065
264,-0.001474260711968004,0.09028410519049647,-0.007550089612919615,-0.12625719639570834,0.13913415589047168
265,-0.032912198872524334,0.12727933877600986,-0.06540735395128888,-0.21180519788750501,0.18272161568223516
266,0.01620206389323058,0.08243386993816516,0.008741283426960123,-0.12154581371292877,0.17053825073252635
267,0.002413558944182464,0.08458666190545229,0.007036464506080748,-0.14716204317528436,0.12986830287189174
268,-0.0026796024924709803,0.13790614224863995,-0.0032159394276392323,-0.21865862951898818,0.20340978490133077
269,-0.0018708969282282717,0.08470085326793893,-0.0012788214607459118,-0.13804521243620055,0.14200176929679115
270,0.0023296857887821123,0.10889507559066758,-0.002866153142649077,-0.16733615070193875,0.17674571939706782
271,-0.004899574170850743,0.08657085896614797,-0.013116461254770223,-0.12885364419806697,0.1460491497465032
272,0.007478021262562628,0.10805511312578467,0.009361435107671756,-0.16073608059447847,0.1773056630765635
273,-0.005438417637347912,0.10132634069789569,-0.0017878151241676958,-0.16361378516771122,0.16185842427130412
274,0.019590507184560617,0.11917155330447615,0.02415494134837261,-0.17085648920933888,0.20436648857544693
275,0.07685155342993837,0.1634722139212838,0.13857786792219196,-0.21788672004793422,0.2601021075310605
276,-0.002744562299125243,0.15321155922385715,0.0012209896166793842,-0.23830077124933688,0.21391824160411888
277,-0.00016741569481641946,0.12573563794130985,0.003782618036100992,-0.1865911326463068,0.18900717222240504
278,0.0006914756558656299,0.14493223645144127,-0.010493612061857588,-0.2097318176977202,0.21704392898062258
279,0.17029958654928007,0.07988114666181231,0.17466997576213084,0.075955619716504,0.2722233696716518
280,-0.028746412191846198,0.15507238615539895,-0.06993247566870686,-0.2352463240755207,0.2080598600998151
